Timestamp,pH_Value,Scrubber_ID,Quality_Flag
2026-01-29,11.99,SCB-105,Good
2026-01-30,11.96,SCB-105,Good
2026-01-31,13.34,SCB-105,Good
2026-02-01,13.338,SCB-105,Interpolated
2026-02-02,13.336,SCB-105,Interpolated
2026-02-03,13.334,SCB-105,Interpolated
2026-02-04,,SCB-105,Offline
2026-02-05,13.33,SCB-105,Good
2026-02-06,12.45,SCB-105,Good
2026-02-07,12.17,SCB-105,Good
2026-02-08,11.99,SCB-105,Good
2026-02-09,11.86,SCB-105,Good
2026-02-10,11.77,SCB-105,Good
2026-02-11,11.68,SCB-105,Good
2026-02-12,11.6,SCB-105,Good
2026-02-13,11.52,SCB-105,Good
2026-02-14,11.44,SCB-105,Good
2026-02-15,11.37,SCB-105,Good
2026-02-16,11.51,SCB-105,Good
2026-02-17,11.38,SCB-105,Good
2026-02-18,13.44,SCB-105,Good
2026-02-19,11.38,SCB-105,Good
2026-02-20,11.07,SCB-105,Good
2026-02-21,11.02,SCB-105,Good
2026-02-22,10.98,SCB-105,Good
2026-02-23,10.92,SCB-105,Good
2026-02-24,10.88,SCB-105,Good
2026-02-25,13.49,SCB-105,Good
2026-02-26,12.355,SCB-105,Interpolated
2026-02-27,11.22,SCB-105,Good
2026-02-28,11.1,SCB-105,Good
2026-03-01,11.05,SCB-105,Good
2026-03-02,11.03,SCB-105,Good
2026-03-03,11.02,SCB-105,Good
2026-03-04,11.01,SCB-105,Good
2026-03-05,11.0,SCB-105,Good
2026-03-06,11.01,SCB-105,Good
2026-03-07,10.97,SCB-105,Good
2026-03-08,10.96,SCB-105,Good
2026-03-09,10.94,SCB-105,Good
2026-03-10,10.93,SCB-105,Good
2026-03-11,10.92,SCB-105,Good
2026-03-12,10.9,SCB-105,Good
2026-03-13,11.0,SCB-105,Good
2026-03-14,10.91,SCB-105,Good
2026-03-15,10.9,SCB-105,Good
2026-03-16,10.97,SCB-105,Good
2026-03-17,11.29,SCB-105,Good
2026-03-18,11.13,SCB-105,Good
2026-03-19,10.97,SCB-105,Good
2026-03-20,10.88,SCB-105,Good
2026-03-21,10.96,SCB-105,Good
2026-03-22,10.86,SCB-105,Good
2026-03-23,10.83,SCB-105,Good
2026-03-24,10.79,SCB-105,Good
2026-03-25,10.767499999999998,SCB-105,Interpolated
2026-03-26,10.745,SCB-105,Interpolated
2026-03-27,10.7225,SCB-105,Interpolated
2026-03-28,10.7,SCB-105,Good
2026-03-29,10.72,SCB-105,Good
2026-03-30,10.69,SCB-105,Good
2026-03-31,10.67,SCB-105,Good
2026-04-01,10.67,SCB-105,Good
2026-04-02,10.65,SCB-105,Good
2026-04-03,10.64,SCB-105,Good
2026-04-04,10.64,SCB-105,Good
2026-04-05,10.63,SCB-105,Good
2026-04-06,10.62,SCB-105,Good
2026-04-07,10.68,SCB-105,Good
2026-04-08,10.6,SCB-105,Good
2026-04-09,10.65,SCB-105,Good
2026-04-10,10.59,SCB-105,Good
2026-04-11,10.87,SCB-105,Good
2026-04-12,10.8,SCB-105,Good
2026-04-13,10.56,SCB-105,Good
2026-04-14,10.55,SCB-105,Good
2026-04-15,10.54,SCB-105,Good
2026-04-16,10.61,SCB-105,Good
2026-04-17,10.92,SCB-105,Good
2026-04-18,10.87,SCB-105,Good
2026-04-19,10.86,SCB-105,Good
2026-04-20,10.84,SCB-105,Good
2026-04-21,10.82,SCB-105,Good
2026-04-22,10.81,SCB-105,Good
2026-04-23,10.8,SCB-105,Good
2026-04-24,10.79,SCB-105,Good
2026-04-25,10.8,SCB-105,Good
2026-04-26,10.79,SCB-105,Interpolated
2026-04-27,10.78,SCB-105,Good
2026-04-28,10.77,SCB-105,Good
2026-04-29,10.79,SCB-105,Good
2026-04-30,10.77,SCB-105,Good
2026-05-01,10.77,SCB-105,Good
2026-05-02,10.79,SCB-105,Good
2026-05-03,10.8,SCB-105,Good
2026-05-04,10.78,SCB-105,Good
2026-05-05,10.77,SCB-105,Good
2026-05-06,10.76,SCB-105,Good
2026-05-07,10.76,SCB-105,Good
2026-05-08,10.75,SCB-105,Good
2026-05-09,10.75,SCB-105,Good
2026-05-10,10.75,SCB-105,Good
2026-05-11,10.75,SCB-105,Good
2026-05-12,10.75,SCB-105,Good
2026-05-13,10.75,SCB-105,Good
2026-05-14,10.75,SCB-105,Good
2026-05-15,10.74,SCB-105,Good
2026-05-16,10.74,SCB-105,Good
2026-05-17,10.74,SCB-105,Good
2026-05-18,10.73,SCB-105,Good
2026-05-19,10.73,SCB-105,Good
2026-05-20,10.73,SCB-105,Good
2026-05-21,10.75,SCB-105,Good
2026-05-22,10.9,SCB-105,Good
2026-05-23,10.99,SCB-105,Good
2026-05-24,10.88,SCB-105,Good
2026-05-25,10.85,SCB-105,Good
2026-05-26,10.87,SCB-105,Good
2026-05-27,10.76,SCB-105,Good
2026-05-28,10.79,SCB-105,Good
2026-05-29,10.72,SCB-105,Good
2026-05-30,10.71,SCB-105,Good
2026-05-31,10.71,SCB-105,Good
2026-06-01,10.71,SCB-105,Good
2026-06-02,10.73,SCB-105,Good
2026-06-03,10.72,SCB-105,Good
2026-06-04,10.71,SCB-105,Good
2026-06-05,10.69,SCB-105,Good
2026-06-06,10.69,SCB-105,Good
2026-06-07,10.69,SCB-105,Good
2026-06-08,10.67,SCB-105,Good
2026-06-09,10.68,SCB-105,Good
2026-06-10,10.69,SCB-105,Good
2026-06-11,10.69,SCB-105,Good
2026-06-12,10.69,SCB-105,Good
2026-06-13,10.69,SCB-105,Good
2026-06-14,10.68,SCB-105,Good
2026-06-15,10.68,SCB-105,Good
2026-06-16,10.68,SCB-105,Good
2026-06-17,10.69,SCB-105,Good
2026-06-18,10.71,SCB-105,Good
2026-06-19,10.7,SCB-105,Good
2026-06-20,10.68,SCB-105,Good
2026-06-21,10.73,SCB-105,Good
2026-06-22,10.68,SCB-105,Good
2026-06-23,10.69,SCB-105,Good
2026-06-24,10.68,SCB-105,Good
2026-06-25,10.67,SCB-105,Good
2026-06-26,10.67,SCB-105,Good
2026-06-27,10.68,SCB-105,Good
2026-06-28,10.71,SCB-105,Good
2026-06-29,10.7,SCB-105,Good
2026-06-30,10.7,SCB-105,Good
2026-01-01,6.9,SCB-106,Good
2026-01-02,6.9,SCB-106,Good
2026-01-03,6.9,SCB-106,Good
2026-01-04,6.9,SCB-106,Good
2026-01-05,6.9,SCB-106,Good
2026-01-06,6.9,SCB-106,Interpolated
2026-01-07,6.9,SCB-106,Interpolated
2026-01-08,6.9,SCB-106,Interpolated
2026-01-09,6.9,SCB-106,Good
2026-01-10,6.9,SCB-106,Good
2026-01-11,6.9,SCB-106,Good
2026-01-12,6.9,SCB-106,Good
2026-01-13,6.9,SCB-106,Good
2026-01-14,6.9,SCB-106,Good
2026-01-15,6.9,SCB-106,Good
2026-01-16,6.89,SCB-106,Good
2026-01-17,6.9,SCB-106,Good
2026-01-18,6.9,SCB-106,Good
2026-01-19,6.89,SCB-106,Good
2026-01-20,6.89,SCB-106,Good
2026-01-21,6.89,SCB-106,Good
2026-01-22,6.89,SCB-106,Good
2026-01-23,6.89,SCB-106,Good
2026-01-24,6.9,SCB-106,Good
2026-01-25,6.898000000000001,SCB-106,Interpolated
2026-01-26,6.896,SCB-106,Interpolated
2026-01-27,6.894,SCB-106,Interpolated
2026-01-28,,SCB-106,Offline
2026-01-29,6.89,SCB-106,Good
2026-01-30,6.89,SCB-106,Good
2026-01-31,6.89,SCB-106,Good
2026-02-01,6.89,SCB-106,Good
2026-02-02,6.89,SCB-106,Good
2026-02-03,6.89,SCB-106,Good
2026-02-04,6.89,SCB-106,Good
2026-02-05,6.89,SCB-106,Good
2026-02-06,6.89,SCB-106,Good
2026-02-07,6.89,SCB-106,Good
2026-02-08,6.89,SCB-106,Good
2026-02-09,6.89,SCB-106,Good
2026-02-10,6.89,SCB-106,Good
2026-02-11,6.89,SCB-106,Good
2026-02-12,6.89,SCB-106,Good
2026-02-13,6.89,SCB-106,Good
2026-02-14,6.89,SCB-106,Good
2026-02-15,6.89,SCB-106,Good
2026-02-16,6.89,SCB-106,Good
2026-02-17,6.89,SCB-106,Good
2026-02-18,6.89,SCB-106,Good
2026-02-19,6.89,SCB-106,Good
2026-02-20,6.89,SCB-106,Good
2026-02-21,6.89,SCB-106,Good
2026-02-22,6.89,SCB-106,Good
2026-02-23,6.89,SCB-106,Good
2026-02-24,6.89,SCB-106,Good
2026-02-25,6.89,SCB-106,Good
2026-02-26,6.89,SCB-106,Good
2026-02-27,6.89,SCB-106,Good
2026-02-28,6.89,SCB-106,Good
2026-03-01,6.89,SCB-106,Good
2026-03-02,6.88,SCB-106,Good
2026-03-03,6.89,SCB-106,Good
2026-03-04,6.89,SCB-106,Good
2026-03-05,0.91,SCB-106,Good
2026-03-06,3.9,SCB-106,Interpolated
2026-03-07,6.89,SCB-106,Good
2026-03-08,6.89,SCB-106,Good
2026-03-09,6.89,SCB-106,Good
2026-03-10,6.89,SCB-106,Good
2026-03-11,6.89,SCB-106,Good
2026-03-12,6.89,SCB-106,Good
2026-03-13,6.89,SCB-106,Good
2026-03-14,6.89,SCB-106,Good
2026-03-15,6.89,SCB-106,Good
2026-03-16,6.88,SCB-106,Good
2026-03-17,6.88,SCB-106,Good
2026-03-18,6.88,SCB-106,Good
2026-03-19,1.73,SCB-106,Good
2026-03-20,3.963333333333333,SCB-106,Interpolated
2026-03-21,6.196666666666665,SCB-106,Interpolated
2026-03-22,8.43,SCB-106,Good
2026-03-23,8.43,SCB-106,Good
2026-03-24,8.63,SCB-106,Good
2026-03-25,8.58,SCB-106,Interpolated
2026-03-26,8.530000000000001,SCB-106,Interpolated
2026-03-27,8.48,SCB-106,Interpolated
2026-03-28,8.43,SCB-106,Good
2026-03-29,8.64,SCB-106,Good
2026-03-30,8.95,SCB-106,Good
2026-03-31,9.69,SCB-106,Good
2026-04-01,10.21,SCB-106,Good
2026-04-02,10.22,SCB-106,Good
2026-04-03,10.22,SCB-106,Good
2026-04-04,10.21,SCB-106,Good
2026-04-05,9.3,SCB-106,Good
2026-04-06,9.23,SCB-106,Good
2026-04-07,10.0,SCB-106,Good
2026-04-08,10.64,SCB-106,Good
2026-04-09,10.47,SCB-106,Good
2026-04-10,10.16,SCB-106,Good
2026-04-11,10.15,SCB-106,Good
2026-04-12,10.14,SCB-106,Good
2026-04-13,10.12,SCB-106,Good
2026-04-14,10.11,SCB-106,Good
2026-04-15,10.13,SCB-106,Good
2026-04-16,10.12,SCB-106,Good
2026-04-17,10.13,SCB-106,Good
2026-04-18,10.16,SCB-106,Good
2026-04-19,10.16,SCB-106,Good
2026-04-20,10.16,SCB-106,Good
2026-04-21,9.97,SCB-106,Good
2026-04-22,10.06,SCB-106,Good
2026-04-23,10.03,SCB-106,Good
2026-04-24,9.95,SCB-106,Good
2026-04-25,9.89,SCB-106,Good
2026-04-26,10.0,SCB-106,Interpolated
2026-04-27,10.11,SCB-106,Good
2026-04-28,10.13,SCB-106,Good
2026-04-29,10.03,SCB-106,Good
2026-04-30,9.99,SCB-106,Good
2026-05-01,10.07,SCB-106,Good
2026-05-02,10.08,SCB-106,Good
2026-05-03,9.87,SCB-106,Good
2026-05-04,10.14,SCB-106,Good
2026-05-05,10.14,SCB-106,Good
2026-05-06,10.13,SCB-106,Good
2026-05-07,10.14,SCB-106,Good
2026-05-08,10.09,SCB-106,Good
2026-05-09,9.79,SCB-106,Good
2026-05-10,10.13,SCB-106,Good
2026-05-11,10.13,SCB-106,Good
2026-05-12,10.13,SCB-106,Good
2026-05-13,10.13,SCB-106,Good
2026-05-14,10.11,SCB-106,Good
2026-05-15,9.83,SCB-106,Good
2026-05-16,9.7,SCB-106,Good
2026-05-17,9.53,SCB-106,Good
2026-05-18,9.69,SCB-106,Good
2026-05-19,9.49,SCB-106,Good
2026-05-20,9.66,SCB-106,Good
2026-05-21,9.41,SCB-106,Good
2026-05-22,9.07,SCB-106,Good
2026-05-23,9.68,SCB-106,Good
2026-05-24,10.13,SCB-106,Good
2026-05-25,10.13,SCB-106,Good
2026-05-26,10.12,SCB-106,Good
2026-05-27,9.69,SCB-106,Good
2026-05-28,9.09,SCB-106,Good
2026-05-29,9.6,SCB-106,Good
2026-05-30,9.72,SCB-106,Good
2026-05-31,9.22,SCB-106,Good
2026-06-01,9.05,SCB-106,Good
2026-06-02,9.54,SCB-106,Good
2026-06-03,10.11,SCB-106,Good
2026-06-04,10.13,SCB-106,Good
2026-06-05,10.13,SCB-106,Good
2026-06-06,10.13,SCB-106,Good
2026-06-07,10.12,SCB-106,Good
2026-06-08,9.32,SCB-106,Good
2026-06-09,9.67,SCB-106,Good
2026-06-10,9.51,SCB-106,Good
2026-06-11,9.58,SCB-106,Good
2026-06-12,9.44,SCB-106,Good
2026-06-13,9.34,SCB-106,Good
2026-06-14,9.13,SCB-106,Good
2026-06-15,9.14,SCB-106,Good
2026-06-16,9.74,SCB-106,Good
2026-06-17,10.15,SCB-106,Good
2026-06-18,9.82,SCB-106,Good
2026-06-19,9.78,SCB-106,Good
2026-06-20,10.15,SCB-106,Good
2026-06-21,10.15,SCB-106,Good
2026-06-22,10.15,SCB-106,Good
2026-06-23,10.15,SCB-106,Interpolated
2026-06-24,10.15,SCB-106,Interpolated
2026-06-25,10.15,SCB-106,Interpolated
2026-06-26,,SCB-106,Offline
2026-06-27,,SCB-106,Offline
2026-06-28,,SCB-106,Offline
2026-06-29,,SCB-106,Offline
2026-06-30,,SCB-106,Offline
2026-01-01,9.02,SCB-107,Good
2026-01-02,8.96,SCB-107,Good
2026-01-03,8.47,SCB-107,Good
2026-01-04,8.87,SCB-107,Good
2026-01-05,8.88,SCB-107,Good
2026-01-06,8.947500000000002,SCB-107,Interpolated
2026-01-07,9.015,SCB-107,Interpolated
2026-01-08,9.0825,SCB-107,Interpolated
2026-01-09,9.15,SCB-107,Good
2026-01-10,9.17,SCB-107,Good
2026-01-11,9.17,SCB-107,Good
2026-01-12,9.17,SCB-107,Good
2026-01-13,9.17,SCB-107,Good
2026-01-14,9.11,SCB-107,Good
2026-01-15,9.0,SCB-107,Good
2026-01-16,9.13,SCB-107,Good
2026-01-17,9.06,SCB-107,Good
2026-01-18,9.07,SCB-107,Good
2026-01-19,9.06,SCB-107,Good
2026-01-20,8.86,SCB-107,Good
2026-01-21,9.06,SCB-107,Good
2026-01-22,8.9,SCB-107,Good
2026-01-23,8.83,SCB-107,Good
2026-01-24,8.87,SCB-107,Good
2026-01-25,8.899999999999999,SCB-107,Interpolated
2026-01-26,8.93,SCB-107,Interpolated
2026-01-27,8.959999999999999,SCB-107,Interpolated
2026-01-28,,SCB-107,Offline
2026-01-29,9.02,SCB-107,Good
2026-01-30,9.05,SCB-107,Good
2026-01-31,8.98,SCB-107,Good
2026-02-01,9.05,SCB-107,Good
2026-02-02,9.05,SCB-107,Good
2026-02-03,9.14,SCB-107,Good
2026-02-04,9.16,SCB-107,Good
2026-02-05,9.22,SCB-107,Good
2026-02-06,9.26,SCB-107,Good
2026-02-07,9.27,SCB-107,Good
2026-02-08,9.27,SCB-107,Good
2026-02-09,9.27,SCB-107,Good
2026-02-10,9.24,SCB-107,Good
2026-02-11,9.2,SCB-107,Good
2026-02-12,9.22,SCB-107,Good
2026-02-13,9.26,SCB-107,Good
2026-02-14,9.19,SCB-107,Good
2026-02-15,9.17,SCB-107,Good
2026-02-16,9.1,SCB-107,Good
2026-02-17,9.09,SCB-107,Good
2026-02-18,9.12,SCB-107,Good
2026-02-19,9.17,SCB-107,Good
2026-02-20,9.22,SCB-107,Good
2026-02-21,9.23,SCB-107,Good
2026-02-22,9.23,SCB-107,Good
2026-02-23,9.23,SCB-107,Good
2026-02-24,9.25,SCB-107,Good
2026-02-25,9.26,SCB-107,Good
2026-02-26,9.24,SCB-107,Good
2026-02-27,9.19,SCB-107,Good
2026-02-28,9.19,SCB-107,Good
2026-03-01,9.18,SCB-107,Good
2026-03-02,9.2,SCB-107,Good
2026-03-03,9.2,SCB-107,Good
2026-03-04,9.15,SCB-107,Good
2026-03-05,1.88,SCB-107,Good
2026-03-06,0.17,SCB-107,Good
2026-03-07,8.89,SCB-107,Good
2026-03-08,9.01,SCB-107,Good
2026-03-09,9.01,SCB-107,Good
2026-03-10,8.99,SCB-107,Good
2026-03-11,9.06,SCB-107,Good
2026-03-12,9.04,SCB-107,Good
2026-03-13,8.91,SCB-107,Good
2026-03-14,8.94,SCB-107,Good
2026-03-15,8.84,SCB-107,Good
2026-03-16,9.05,SCB-107,Good
2026-03-17,8.99,SCB-107,Good
2026-03-18,9.0,SCB-107,Good
2026-03-19,2.87,SCB-107,Good
2026-03-20,4.693333333333333,SCB-107,Interpolated
2026-03-21,6.516666666666667,SCB-107,Interpolated
2026-03-22,8.34,SCB-107,Good
2026-03-23,8.34,SCB-107,Good
2026-03-24,8.63,SCB-107,Good
2026-03-25,8.557500000000001,SCB-107,Interpolated
2026-03-26,8.485,SCB-107,Interpolated
2026-03-27,8.4125,SCB-107,Interpolated
2026-03-28,8.34,SCB-107,Good
2026-03-29,8.82,SCB-107,Good
2026-03-30,9.76,SCB-107,Good
2026-03-31,9.71,SCB-107,Good
2026-04-01,9.73,SCB-107,Good
2026-04-02,9.69,SCB-107,Good
2026-04-03,9.69,SCB-107,Good
2026-04-04,9.71,SCB-107,Good
2026-04-05,9.72,SCB-107,Good
2026-04-06,9.72,SCB-107,Good
2026-04-07,9.61,SCB-107,Good
2026-04-08,9.58,SCB-107,Good
2026-04-09,9.73,SCB-107,Good
2026-04-10,9.73,SCB-107,Good
2026-04-11,9.72,SCB-107,Good
2026-04-12,9.71,SCB-107,Good
2026-04-13,9.73,SCB-107,Good
2026-04-14,9.73,SCB-107,Good
2026-04-15,9.72,SCB-107,Good
2026-04-16,9.72,SCB-107,Good
2026-04-17,9.71,SCB-107,Good
2026-04-18,9.71,SCB-107,Good
2026-04-19,9.7,SCB-107,Good
2026-04-20,9.69,SCB-107,Good
2026-04-21,9.69,SCB-107,Good
2026-04-22,9.68,SCB-107,Good
2026-04-23,9.69,SCB-107,Good
2026-04-24,9.68,SCB-107,Good
2026-04-25,9.66,SCB-107,Good
2026-04-26,9.63,SCB-107,Good
2026-04-27,9.7,SCB-107,Good
2026-04-28,9.67,SCB-107,Good
2026-04-29,9.65,SCB-107,Good
2026-04-30,9.68,SCB-107,Good
2026-05-01,9.68,SCB-107,Good
2026-05-02,9.65,SCB-107,Good
2026-05-03,9.66,SCB-107,Good
2026-05-04,9.67,SCB-107,Good
2026-05-05,9.67,SCB-107,Good
2026-05-06,9.69,SCB-107,Good
2026-05-07,9.68,SCB-107,Good
2026-05-08,9.68,SCB-107,Good
2026-05-09,9.68,SCB-107,Good
2026-05-10,9.69,SCB-107,Good
2026-05-11,9.69,SCB-107,Good
2026-05-12,9.68,SCB-107,Good
2026-05-13,9.68,SCB-107,Good
2026-05-14,9.68,SCB-107,Good
2026-05-15,9.68,SCB-107,Good
2026-05-16,9.68,SCB-107,Good
2026-05-17,9.68,SCB-107,Good
2026-05-18,9.69,SCB-107,Good
2026-05-19,9.68,SCB-107,Good
2026-05-20,9.68,SCB-107,Good
2026-05-21,9.68,SCB-107,Good
2026-05-22,9.63,SCB-107,Good
2026-05-23,9.43,SCB-107,Good
2026-05-24,9.43,SCB-107,Good
2026-05-25,9.47,SCB-107,Good
2026-05-26,9.53,SCB-107,Good
2026-05-27,9.37,SCB-107,Good
2026-05-28,9.25,SCB-107,Good
2026-05-29,9.4,SCB-107,Good
2026-05-30,9.54,SCB-107,Good
2026-05-31,9.57,SCB-107,Good
2026-06-01,9.48,SCB-107,Good
2026-06-02,9.46,SCB-107,Good
2026-06-03,9.54,SCB-107,Good
2026-06-04,9.54,SCB-107,Good
2026-06-05,9.66,SCB-107,Good
2026-06-06,9.65,SCB-107,Good
2026-06-07,9.66,SCB-107,Good
2026-06-08,9.63,SCB-107,Good
2026-06-09,9.67,SCB-107,Good
2026-06-10,9.57,SCB-107,Good
2026-06-11,9.55,SCB-107,Good
2026-06-12,9.42,SCB-107,Good
2026-06-13,9.5,SCB-107,Good
2026-06-14,9.52,SCB-107,Good
2026-06-15,9.67,SCB-107,Good
2026-06-16,9.58,SCB-107,Good
2026-06-17,9.38,SCB-107,Good
2026-06-18,9.04,SCB-107,Good
2026-06-19,9.16,SCB-107,Good
2026-06-20,9.23,SCB-107,Good
2026-06-21,9.01,SCB-107,Good
2026-06-22,8.74,SCB-107,Good
2026-06-23,8.74,SCB-107,Interpolated
2026-06-24,8.74,SCB-107,Interpolated
2026-06-25,8.74,SCB-107,Interpolated
2026-06-26,,SCB-107,Offline
2026-06-27,,SCB-107,Offline
2026-06-28,,SCB-107,Offline
2026-06-29,,SCB-107,Offline
2026-06-30,,SCB-107,Offline
2026-01-01,11.13,SCB-301,Good
2026-01-02,11.2,SCB-301,Good
2026-01-03,11.15,SCB-301,Good
2026-01-04,11.1,SCB-301,Good
2026-01-05,11.12,SCB-301,Good
2026-01-06,11.135,SCB-301,Interpolated
2026-01-07,11.149999999999999,SCB-301,Interpolated
2026-01-08,11.165,SCB-301,Interpolated
2026-01-09,11.18,SCB-301,Good
2026-01-10,11.2,SCB-301,Good
2026-01-11,11.18,SCB-301,Good
2026-01-12,11.2,SCB-301,Good
2026-01-13,11.19,SCB-301,Good
2026-01-14,11.22,SCB-301,Good
2026-01-15,11.18,SCB-301,Good
2026-01-16,11.01,SCB-301,Good
2026-01-17,11.17,SCB-301,Good
2026-01-18,11.17,SCB-301,Good
2026-01-19,11.14,SCB-301,Good
2026-01-20,11.23,SCB-301,Good
2026-01-21,11.2,SCB-301,Good
2026-01-22,11.25,SCB-301,Good
2026-01-23,11.27,SCB-301,Good
2026-01-24,11.24,SCB-301,Good
2026-01-25,11.246,SCB-301,Interpolated
2026-01-26,11.252,SCB-301,Interpolated
2026-01-27,11.258,SCB-301,Interpolated
2026-01-28,,SCB-301,Offline
2026-01-29,11.27,SCB-301,Good
2026-01-30,11.19,SCB-301,Good
2026-01-31,11.23,SCB-301,Good
2026-02-01,11.26,SCB-301,Good
2026-02-02,11.31,SCB-301,Good
2026-02-03,11.35,SCB-301,Good
2026-02-04,11.52,SCB-301,Good
2026-02-05,11.79,SCB-301,Good
2026-02-06,12.09,SCB-301,Good
2026-02-07,11.86,SCB-301,Good
2026-02-08,11.89,SCB-301,Good
2026-02-09,12.01,SCB-301,Good
2026-02-10,12.02,SCB-301,Good
2026-02-11,12.06,SCB-301,Good
2026-02-12,12.13,SCB-301,Good
2026-02-13,12.17,SCB-301,Good
2026-02-14,11.9,SCB-301,Good
2026-02-15,11.96,SCB-301,Good
2026-02-16,11.89,SCB-301,Good
2026-02-17,11.95,SCB-301,Good
2026-02-18,11.98,SCB-301,Good
2026-02-19,12.08,SCB-301,Good
2026-02-20,12.11,SCB-301,Good
2026-02-21,11.9,SCB-301,Good
2026-02-22,11.87,SCB-301,Good
2026-02-23,11.84,SCB-301,Good
2026-02-24,11.78,SCB-301,Good
2026-02-25,11.68,SCB-301,Good
2026-02-26,11.59,SCB-301,Good
2026-02-27,11.58,SCB-301,Good
2026-02-28,11.52,SCB-301,Good
2026-03-01,11.5,SCB-301,Good
2026-03-02,10.87,SCB-301,Good
2026-03-03,10.53,SCB-301,Good
2026-03-04,10.59,SCB-301,Good
2026-03-05,10.66,SCB-301,Good
2026-03-06,10.71,SCB-301,Good
2026-03-07,10.72,SCB-301,Good
2026-03-08,10.86,SCB-301,Good
2026-03-09,10.81,SCB-301,Good
2026-03-10,10.77,SCB-301,Good
2026-03-11,10.87,SCB-301,Good
2026-03-12,10.85,SCB-301,Good
2026-03-13,10.74,SCB-301,Good
2026-03-14,10.66,SCB-301,Good
2026-03-15,10.52,SCB-301,Good
2026-03-16,10.65,SCB-301,Good
2026-03-17,10.67,SCB-301,Good
2026-03-18,10.68,SCB-301,Good
2026-03-19,10.73,SCB-301,Good
2026-03-20,10.53,SCB-301,Good
2026-03-21,10.06,SCB-301,Good
2026-03-22,10.41,SCB-301,Good
2026-03-23,10.68,SCB-301,Good
2026-03-24,10.59,SCB-301,Good
2026-03-25,10.6325,SCB-301,Interpolated
2026-03-26,10.675,SCB-301,Interpolated
2026-03-27,10.7175,SCB-301,Interpolated
2026-03-28,10.76,SCB-301,Good
2026-03-29,10.79,SCB-301,Good
2026-03-30,10.75,SCB-301,Good
2026-03-31,10.8,SCB-301,Good
2026-04-01,10.62,SCB-301,Good
2026-04-02,10.64,SCB-301,Good
2026-04-03,10.7,SCB-301,Good
2026-04-04,10.76,SCB-301,Good
2026-04-05,10.75,SCB-301,Good
2026-04-06,10.78,SCB-301,Good
2026-04-07,10.56,SCB-301,Good
2026-04-08,10.55,SCB-301,Good
2026-04-09,10.7,SCB-301,Good
2026-04-10,10.5,SCB-301,Good
2026-04-11,10.43,SCB-301,Good
2026-04-12,10.66,SCB-301,Good
2026-04-13,10.83,SCB-301,Good
2026-04-14,10.72,SCB-301,Good
2026-04-15,10.74,SCB-301,Good
2026-04-16,10.57,SCB-301,Good
2026-04-17,10.21,SCB-301,Good
2026-04-18,10.77,SCB-301,Good
2026-04-19,10.71,SCB-301,Good
2026-04-20,10.77,SCB-301,Good
2026-04-21,10.63,SCB-301,Good
2026-04-22,10.57,SCB-301,Good
2026-04-23,10.5,SCB-301,Good
2026-04-24,10.56,SCB-301,Good
2026-04-25,10.58,SCB-301,Good
2026-04-26,10.37,SCB-301,Good
2026-04-27,10.65,SCB-301,Good
2026-04-28,10.7,SCB-301,Good
2026-04-29,10.75,SCB-301,Good
2026-04-30,10.74,SCB-301,Good
2026-05-01,10.84,SCB-301,Good
2026-05-02,10.68,SCB-301,Good
2026-05-03,10.73,SCB-301,Good
2026-05-04,10.69,SCB-301,Good
2026-05-05,10.64,SCB-301,Good
2026-05-06,10.57,SCB-301,Good
2026-05-07,10.61,SCB-301,Good
2026-05-08,10.63,SCB-301,Good
2026-05-09,10.66,SCB-301,Good
2026-05-10,10.63,SCB-301,Good
2026-05-11,10.64,SCB-301,Good
2026-05-12,10.66,SCB-301,Good
2026-05-13,10.67,SCB-301,Good
2026-05-14,10.73,SCB-301,Good
2026-05-15,10.71,SCB-301,Good
2026-05-16,10.5,SCB-301,Good
2026-05-17,10.11,SCB-301,Good
2026-05-18,9.96,SCB-301,Good
2026-05-19,11.71,SCB-301,Good
2026-05-20,12.6,SCB-301,Good
2026-05-21,11.77,SCB-301,Good
2026-05-22,11.35,SCB-301,Good
2026-05-23,11.13,SCB-301,Good
2026-05-24,11.0,SCB-301,Good
2026-05-25,10.94,SCB-301,Good
2026-05-26,10.86,SCB-301,Good
2026-05-27,10.84,SCB-301,Good
2026-05-28,10.83,SCB-301,Good
2026-05-29,10.82,SCB-301,Good
2026-05-30,10.84,SCB-301,Good
2026-05-31,10.85,SCB-301,Good
2026-06-01,10.89,SCB-301,Good
2026-06-02,10.89,SCB-301,Good
2026-06-03,10.9,SCB-301,Good
2026-06-04,10.91,SCB-301,Good
2026-06-05,10.96,SCB-301,Good
2026-06-06,11.0,SCB-301,Good
2026-06-07,11.03,SCB-301,Good
2026-06-08,11.09,SCB-301,Good
2026-06-09,11.12,SCB-301,Good
2026-06-10,11.13,SCB-301,Good
2026-06-11,11.15,SCB-301,Good
2026-06-12,11.19,SCB-301,Good
2026-06-13,11.24,SCB-301,Good
2026-06-14,11.28,SCB-301,Good
2026-06-15,11.33,SCB-301,Good
2026-06-16,11.38,SCB-301,Good
2026-06-17,11.42,SCB-301,Good
2026-06-18,11.48,SCB-301,Good
2026-06-19,11.51,SCB-301,Good
2026-06-20,11.43,SCB-301,Good
2026-06-21,11.53,SCB-301,Good
2026-06-22,11.52,SCB-301,Good
2026-06-23,11.56,SCB-301,Good
2026-06-24,11.57,SCB-301,Good
